dimension,k,r,model_volume,euclidean_volume_same_dim,ratio_to_euclidean
3,0.0,0.8018987341772154,2.1599679349782113,2.1599679349782113,1.0
3,0.0,0.8297468354430381,2.3929054258900098,2.3929054258900098,1.0
3,0.0,0.8575949367088609,2.6420154017060717,2.6420154017060717,1.0
3,0.0,0.8854430379746837,2.9078406460539985,2.9078406460539985,1.0
3,0.0,0.9132911392405064,3.190923942561392,3.190923942561392,1.0
3,0.0,0.9411392405063292,3.491808074855858,3.491808074855858,1.0
3,0.0,0.9689873417721521,3.8110358265649986,3.8110358265649986,1.0
3,0.0,0.9968354430379748,4.149149981316414,4.149149981316414,1.0
3,0.0,1.0246835443037976,4.506693322737712,4.506693322737712,1.0
3,0.0,1.0525316455696203,4.884208634456492,4.884208634456492,1.0
3,0.0,1.0803797468354432,5.28223870010036,5.28223870010036,1.0
3,0.0,1.108227848101266,5.701326303296915,5.701326303296915,1.0
3,0.0,1.1360759493670887,6.142014227673761,6.142014227673761,1.0
3,0.0,1.1639240506329116,6.604845256858507,6.604845256858507,1.0
3,0.0,1.1917721518987343,7.090362174478748,7.090362174478748,1.0
3,0.0,1.219620253164557,7.599107764162088,7.599107764162088,1.0
3,0.0,1.24746835443038,8.131624809536136,8.131624809536136,1.0
3,0.0,1.2753164556962027,8.68845609422849,8.68845609422849,1.0
3,0.0,1.3031645569620254,9.270144401866752,9.270144401866752,1.0
3,0.0,1.3310126582278483,9.877232516078532,9.877232516078532,1.0
3,0.0,1.358860759493671,10.510263220491423,10.510263220491423,1.0
3,0.0,1.3867088607594937,11.169779298733035,11.169779298733035,1.0
3,0.0,1.4145569620253167,11.856323534430972,11.856323534430972,1.0
3,0.0,1.4424050632911394,12.570438711212828,12.570438711212828,1.0
3,0.0,1.4702531645569623,13.312667612706221,13.312667612706221,1.0
3,0.0,1.498101265822785,14.083553022538739,14.083553022538739,1.0
3,0.0,1.5259493670886077,14.883637724337992,14.883637724337992,1.0
3,0.0,1.5537974683544307,15.713464501731583,15.713464501731583,1.0
3,0.0,1.5816455696202534,16.573576138347114,16.573576138347114,1.0
3,0.0,1.609493670886076,17.464515417812187,17.464515417812187,1.0
3,0.0,1.637341772151899,18.386825123754406,18.386825123754406,1.0
3,0.0,1.6651898734177217,19.341048039801375,19.341048039801375,1.0
3,0.0,1.6930379746835444,20.327726949580697,20.327726949580697,1.0
3,0.0,1.7208860759493674,21.34740463671998,21.34740463671998,1.0
3,0.0,1.74873417721519,22.40062388484681,22.40062388484681,1.0
3,0.0,1.7765822784810128,23.4879274775888,23.4879274775888,1.0
3,0.0,1.8044303797468357,24.60985819857357,24.60985819857357,1.0
3,0.0,1.8322784810126584,25.766958831428695,25.766958831428695,1.0
3,0.0,1.8601265822784812,26.95977215978178,26.95977215978178,1.0
3,0.0,1.887974683544304,28.188840967260468,28.188840967260468,1.0
3,0.0,1.9158227848101268,29.454708037492306,29.454708037492306,1.0
3,0.0,1.9436708860759495,30.75791615410493,30.75791615410493,1.0
3,0.0,1.9715189873417724,32.099008100725946,32.099008100725946,1.0
3,0.0,1.9993670886075952,33.478526660982936,33.478526660982936,1.0
3,0.0,2.027215189873418,34.89701461850351,34.89701461850351,1.0
3,0.0,2.0550632911392404,36.355014756915274,36.355014756915274,1.0
3,0.0,2.0829113924050633,37.85306985984584,37.85306985984584,1.0
3,0.0,2.1107594936708862,39.391722710922814,39.391722710922814,1.0
3,0.0,2.1386075949367087,40.97151609377377,40.97151609377377,1.0
3,0.0,2.1664556962025316,42.59299279202634,42.59299279202634,1.0
3,0.0,2.1943037974683546,44.25669558930812,44.25669558930812,1.0
3,0.0,2.222151898734177,45.96316726924669,45.96316726924669,1.0
3,0.0,2.25,47.712950615469694,47.712950615469694,1.0
3,1.0,0.05,0.0005233371720743421,0.0005235989093604357,0.9995001187332241
3,1.0,0.07784810126582278,0.0019738147265616875,0.0019762086400159536,0.9987886332415555
3,1.0,0.10569620253164558,0.004935105716380579,0.004946145329652589,0.9977680370194895
3,1.0,0.13354430379746834,0.009940669716929394,0.00997619260587334,0.9964392338492911
3,1.0,0.16139240506329117,0.017517626467184577,0.01760913409628122,0.9948033998380438
3,1.0,0.18924050632911393,0.028185121130662533,0.028387753428479216,0.992861981899089
3,1.0,0.2170886075949367,0.04245271428767775,0.04285483423007032,0.9906166958846755
3,1.0,0.24493670886075952,0.06081880165196244,0.06155316012865758,0.9880695243727504
3,1.0,0.2727848101265823,0.08376906841252983,0.08502551475184392,0.9852227141113916
3,1.0,0.30063291139240506,0.1117749829942818,0.1138146817272324,0.9820787731249038
3,1.0,0.3284810126582279,0.14529233490861213,0.14846344468242603,0.9786404674861402
3,1.0,0.35632911392405064,0.18475982122852225,0.18951458724502776,0.9749108177601233
3,1.0,0.3841772151898734,0.23059768607197018,0.2375108930426406,0.9708930951245707
3,1.0,0.41202531645569623,0.2832064173127769,0.29299514570286767,0.966590817173409
3,1.0,0.439873417721519,0.34296550456094055,0.35651012885331174,0.9620077434098816
3,1.0,0.4677215189873418,0.4102322622641936,0.4285986261215761,0.9571478704363072
3,1.0,0.4955696202531646,0.48534072158067837,0.5098034211352634,0.9520154268480389
3,1.0,0.5234177215189874,0.5686005944593436,0.6006672975219769,0.9466148678396129
3,1.0,0.5512658227848102,0.6602963131407218,0.7017330389093198,0.940950869531522
3,1.0,0.579113924050633,0.7606861480568555,0.8135434289248948,0.9350283230264785
3,1.0,0.6069620253164558,0.8700014068659985,0.936641251196305,0.9288523282044302
3,1.0,0.6348101265822785,0.9884457171061,1.0715692893511526,0.9224281872660004
3,1.0,0.6626582278481014,1.1161943946917556,1.218870327017042,0.9157613980343859
3,1.0,0.6905063291139242,1.2533939002130827,1.3790871478215756,0.9088576470261219
3,1.0,0.7183544303797469,1.40016138472268,1.5527625353923558,0.9017228023014374
3,1.0,0.7462025316455697,1.5565843264193167,1.740439273356987,0.89436290610528
3,1.0,0.7740506329113925,1.7227202593550748,1.9426601453430707,0.8867841673103584
3,1.0,0.8018987341772154,1.8985965950073118,2.1599679349782113,0.8789929536738534
3,1.0,0.8297468354430381,2.084210537268784,2.3929054258900098,0.8709957839197047
3,1.0,0.8575949367088609,2.2795290911195734,2.6420154017060717,0.8627993196586121
3,1.0,0.8854430379746837,2.484489164953923,2.9078406460539985,0.8544103571581295
3,1.0,0.9132911392405064,2.698997766244627,3.190923942561392,0.8458358189754001
3,1.0,0.9411392405063292,2.922932289938186,3.491808074855858,0.837082745465283
3,1.0,0.9689873417721521,3.1561408986863113,3.8110358265649986,0.8281582861767627
3,1.0,0.9968354430379748,3.3984429937345912,4.149149981316414,0.8190696911506573
3,1.0,1.0246835443037976,3.649629775007975,4.506693322737712,0.8098243021317699
3,1.0,1.0525316455696203,3.909464888656067,4.884208634456492,0.8004295437086927
3,1.0,1.0803797468354432,4.177685160050047,5.28223870010036,0.7908929143945489
3,1.0,1.108227848101266,4.4540014099579865,5.701326303296915,0.7812219776619985
3,1.0,1.1360759493670887,4.738099351367375,6.142014227673761,0.7714243529458401
3,1.0,1.1639240506329116,5.029640564173577,6.604845256858507,0.7615077066265513
3,1.0,1.1917721518987343,5.328263544711429,7.090362174478748,0.7514797430080699
3,1.0,1.219620253164557,5.633584826875127,7.599107764162088,0.741348195303072
3,1.0,1.24746835443038,5.945200171349496,8.131624809536136,0.7311208166389365
3,1.0,1.2753164556962027,6.262685819264472,8.68845609422849,0.7208053710974734
3,1.0,1.3031645569620254,6.585599806384977,9.270144401866752,0.710409624801402
3,1.0,1.3310126582278483,6.913483333760418,9.877232516078532,0.6999413370603951
3,1.0,1.358860759493671,7.2458621905831375,10.510263220491423,0.689408251589378
3,1.0,1.3867088607594937,7.582248224843106,11.169779298733035,0.67881808781156
3,1.0,1.4145569620253167,7.922140857217991,11.856323534430972,0.6681785322584994
3,1.0,1.4424050632911394,8.26502863350358,12.570438711212828,0.6574972300792633
3,1.0,1.4702531645569623,8.610390810770111,13.312667612706221,0.6467817766705118
3,1.0,1.498101265822785,8.95769897232536,14.083553022538739,0.6360397094390761
3,1.0,1.5259493670886077,9.306418666476091,14.883637724337992,0.6252784997083117
3,1.0,1.5537974683544307,9.656011064005598,15.713464501731583,0.6145055447792263
3,1.0,1.5816455696202534,10.005934629227074,16.573576138347114,0.6037281601570491
3,1.0,1.609493670886076,10.355646799430433,17.464515417812187,0.5929535719535988
3,1.0,1.637341772151899,10.704605667514153,18.386825123754406,0.5821889094754374
3,1.0,1.6651898734177217,11.052271662583813,19.341048039801375,0.5714411980074537
3,1.0,1.6930379746835444,11.398109223305445,20.327726949580697,0.5607173518011347
3,1.0,1.7208860759493674,11.741588458824054,21.34740463671998,0.55002416727639
3,1.0,1.74873417721519,12.082186792096438,22.40062388484681,0.5393683164454
3,1.0,1.7765822784810128,12.419390580541878,23.4879274775888,0.528756340566529
3,1.0,1.8044303797468357,12.752696708984592,24.60985819857357,0.518194644035932
3,1.0,1.8322784810126584,13.081614149947866,25.766958831428695,0.5076894885240336
3,1.0,1.8601265822784812,13.405665486460908,26.95977215978178,0.4972469873636134
3,1.0,1.887974683544304,13.724388392655884,28.188840967260468,0.48687310019577895
3,1.0,1.9158227848101268,14.037337067563286,29.454708037492306,0.4765736278796395
3,1.0,1.9436708860759495,14.344083617659194,30.75791615410493,0.4663542076710175
3,1.0,1.9715189873417724,14.644219383876644,32.099008100725946,0.45622030867506624
3,1.0,1.9993670886075952,14.937356208965802,33.478526660982936,0.44617722757717193
3,1.0,2.027215189873418,15.223127641272438,34.89701461850351,0.43623008465602814
3,1.0,2.0550632911392404,15.501190071201519,36.355014756915274,0.42638382008228887
3,1.0,2.0829113924050633,15.771223796841424,37.85306985984584,0.41664319050570275
3,1.0,2.1107594936708862,16.03293401544396,39.391722710922814,0.40701276593313945
3,1.0,2.1386075949367087,16.286051737685433,40.97151609377377,0.3974969268994256
3,1.0,2.1664556962025316,16.530334621873315,42.59299279202634,0.38809986193240437
3,1.0,2.1943037974683546,16.765567725511428,44.25669558930812,0.37882556531314515
3,1.0,2.222151898734177,16.991564171892904,45.96316726924669,0.3696778351317343
3,1.0,2.25,17.208165729653572,47.712950615469694,0.3606602716385825
